Timestamp,Consumption,Outlier_consumption,Temperature
2016-01-06 01:15:00,1991.501893313136,False,12.6
2016-01-06 01:30:00,1987.616577467765,False,12.6
2016-01-06 01:45:00,2077.53388703207,False,12.4
2016-01-06 02:00:00,1745.6169048132142,False,12.4
2016-01-06 02:15:00,1997.6073896415764,False,12.4
2016-01-06 02:30:00,1778.9196120592533,False,12.4
2016-01-06 02:45:00,1995.9422542792745,False,12.0
2016-01-06 03:00:00,1935.4423361156369,False,12.0
2016-01-06 03:15:00,1762.823303557001,False,12.0
2016-01-06 03:30:00,2010.3734274192248,False,12.0
2016-01-06 03:45:00,1856.6259289666773,False,12.1
2016-01-06 04:00:00,1927.6717044248944,False,12.1
2016-01-06 04:15:00,1739.5114084847735,False,12.1
2016-01-06 04:30:00,1958.754231187864,False,12.1
2016-01-06 04:45:00,1792.7957400784362,False,11.5
2016-01-06 05:00:00,1894.9240422996231,False,11.5
2016-01-06 05:15:00,2135.8136247126386,False,11.5
